20050101
28.38,14.73
24.84,15.84
23.54,16.01
27.77,16.40
18.06,15.12
21.77,10.91
17.35,12.15
18.69,10.00
20.61,10.03
21.42,10.90
25.27,12.94
23.41,12.96
26.05,13.07
30.05,15.05
22.57,15.08
22.35,10.39
23.12,6.58
26.80,11.10
28.07,12.39
28.76,13.66
27.84,15.41
24.05,14.99
23.87,15.74
19.44,16.19
19.98,12.57
20.26,8.51
18.86,10.77
19.04,11.40
16.32,7.11
16.26,4.78
16.63,2.99
18.23,10.13
20.66,7.36
20.66,5.67
21.31,8.68
22.77,7.51
23.43,9.21
23.66,8.90
18.96,12.43
17.22,10.63
17.31,8.88
14.18,9.00
16.48,8.68
13.53,9.70
16.50,6.39
17.10,4.43
16.71,3.62
18.92,8.89
20.44,7.96
19.78,9.83
19.54,9.29
17.13,9.90
20.17,10.21
18.48,8.20
18.70,7.47
17.74,5.71
17.85,4.07
16.18,5.04
13.85,0.94
13.54,2.95
13.36,4.23
12.60,3.38
16.11,4.33
14.69,4.77
14.94,11.77
12.47,6.59
13.06,6.25
14.65,12.32
15.86,11.47
20.24,9.99
18.67,11.05
19.15,8.66
20.36,8.05
16.83,7.99
14.81,8.16
13.52,6.20
18.50,12.17
15.85,11.68
12.63,7.55
14.47,6.16
10.16,7.71
13.38,6.70
13.25,4.58
11.61,5.37
12.55,9.40
11.90,7.57
10.23,3.23
9.25,1.63
8.76,4.28
4.83,-0.31
5.78,-2.30
0.95,-4.51
3.41,-4.21
8.24,3.20
5.71,-2.16
3.54,-2.87
4.69,2.89
4.55,1.55
1.87,-0.38
1.63,-1.00
0.58,-3.06
1.01,-1.69
2.38,-1.18
4.86,1.08
3.49,-1.64
0.86,-2.64
1.72,-1.02
5.78,-0.65
6.80,3.13
6.86,3.95
5.51,1.90
4.66,2.65
4.11,-1.97
2.81,-2.21
5.58,1.68
7.88,2.40
8.17,1.99
7.74,4.73
8.51,5.66
8.38,-0.12
1.38,-2.61
2.62,-1.97
4.46,0.52
6.92,1.13
6.22,-0.73
7.31,4.09
7.75,5.29
8.53,4.22
4.29,-1.89
0.61,-4.43
-0.07,-5.36
-0.59,-3.37
-0.61,-2.54
0.20,-4.53
3.67,-5.34
4.65,2.96
3.61,0.03
0.58,-3.67
0.71,-1.21
1.90,0.13
0.25,-1.66
-0.01,-1.48
-1.03,-4.77
-2.04,-7.05
4.11,-7.32
5.08,2.10
4.53,-0.54
1.16,-3.04
3.12,-3.81
-0.95,-6.01
0.77,-7.48
0.94,-4.86
0.78,-0.59
0.64,-1.46
7.06,0.34
4.73,-2.54
-2.41,-7.76
-5.82,-11.54
-2.72,-11.65
-0.01,-4.60
0.69,-0.93
0.24,-10.43
-1.54,-13.50
0.70,-11.93
4.12,-0.12
2.69,0.46
1.40,-0.04
0.79,-0.42
3.70,0.18
1.70,-3.68
0.15,-5.01
3.23,-4.78
6.18,3.22
6.18,2.74
3.88,0.30
3.72,0.81
2.48,-2.72
3.86,-3.67
5.21,-2.55
4.51,-4.50
5.43,1.50
5.63,2.24
7.70,3.05
7.98,3.74
6.14,1.05
4.42,1.39
2.58,1.24
1.41,-0.93
2.07,-3.43
4.09,-2.46
0.12,-2.08
3.63,-3.34
2.68,-4.83
2.00,-1.40
2.28,-0.72
1.94,-0.87
3.84,-1.78
3.59,-2.30
3.09,-5.81
4.21,-9.74
0.90,-2.08
4.79,-4.41
1.93,-1.02
0.07,-2.01
-1.92,-7.32
0.07,-10.52
0.07,-15.03
-0.36,-11.95
1.68,-8.84
2.49,0.21
3.19,-0.25
0.25,-1.66
3.24,-2.00
4.62,-0.99
5.12,-3.53
5.46,-3.78
6.84,-5.49
8.42,-1.74
4.31,1.59
15.75,2.86
18.41,9.81
14.15,7.91
8.40,3.97
13.18,3.35
11.58,6.98
13.86,5.92
12.48,4.57
10.33,2.72
8.37,2.12
7.12,0.36
10.41,0.10
12.46,4.25
12.17,3.64
9.69,3.16
9.96,3.72
8.32,2.05
9.82,3.75
11.03,4.99
11.32,5.32
13.90,4.02
13.81,7.48
13.86,3.88
12.93,3.55
15.99,2.99
13.24,8.47
17.55,7.65
9.89,7.37
13.02,5.58
15.56,2.98
23.11,5.74
15.21,10.64
17.32,9.95
14.24,5.31
9.82,3.84
11.76,3.32
16.97,2.03
18.44,8.94
24.63,8.26
24.33,12.02
23.79,11.96
23.37,9.50
23.31,9.23
23.10,8.88
22.33,8.70
24.39,7.00
24.48,7.76
24.55,8.68
22.12,8.59
15.89,6.07
17.05,4.18
20.50,10.96
17.84,10.79
19.86,11.13
15.47,10.85
15.76,9.70
16.50,9.97
19.94,12.31
14.75,7.28
16.02,6.25
11.67,6.55
15.19,5.96
17.37,10.04
14.27,10.28
15.63,8.67
12.48,7.99
16.28,8.96
14.44,7.15
19.18,5.56
15.45,9.43
14.24,8.46
16.82,8.78
19.71,8.37
20.61,6.27
22.46,7.23
24.05,9.39
25.70,9.77
27.80,13.17
29.86,12.42
32.35,14.91
27.24,14.98
24.55,13.81
18.81,13.64
18.90,12.18
25.41,10.54
30.36,14.67
25.89,14.28
20.20,16.11
19.37,12.40
19.75,11.00
24.73,13.09
30.15,14.41
24.84,18.03
19.29,13.75
18.44,11.12
21.71,9.72
22.86,9.52
27.00,11.99
28.80,15.49
30.07,15.64
31.22,15.56
33.65,16.71
29.93,19.44
28.13,18.37
24.91,16.81
27.66,15.05
24.99,16.85
28.51,14.38
25.48,11.87
28.37,13.62
23.56,12.99
25.47,11.17
27.53,11.89
29.44,12.91
29.89,13.97
32.76,14.24
36.87,18.23
28.92,18.12
31.74,15.56
29.02,18.95
28.89,17.03
29.68,15.47
32.88,15.36
35.26,20.31
27.55,20.50
27.62,18.99
29.50,16.13
24.92,16.81
26.17,13.75
21.21,13.32
22.24,13.25
24.91,13.19
26.25,12.42
26.82,16.97
27.08,14.96
21.79,14.33
21.03,14.32
21.62,13.67
19.39,12.61
21.09,10.94
22.43,9.16
15.35,13.66
19.77,13.70
23.53,12.90
24.34,13.55
22.44,14.36
26.37,14.23
22.17,15.08
20.49,14.57
21.42,13.43
19.98,14.04
23.66,13.12
19.91,14.55
20.52,13.93
19.33,12.85
19.60,11.87
14.71,11.83
19.34,11.06
20.33,12.89
20.76,15.89
24.78,16.05
21.54,17.67
19.18,14.56
20.57,13.69
24.03,16.39
19.72,13.48
18.57,11.83
17.54,11.35
21.84,9.06
25.51,11.37
27.18,11.89
27.88,12.59
25.07,13.54
25.62,12.50
26.28,16.48
24.79,15.66
20.35,14.74
20.69,12.78
20.43,10.96
24.55,8.71
26.65,11.73
24.71,13.09
24.17,11.54
24.28,11.80
21.73,15.84
20.37,14.34
21.65,12.89
21.77,10.91
21.41,11.65
20.51,10.11
19.24,13.09
16.25,11.72
18.17,10.41
14.85,9.79
16.64,11.67
16.95,11.66
15.90,10.26
18.81,8.02
18.53,10.01
18.00,9.90
13.99,10.40
16.13,11.85
14.52,9.33
11.52,6.31
16.56,6.99
16.70,4.66
17.16,3.54
18.46,9.04
17.35,10.04
18.23,13.09
16.95,12.82
18.82,14.37
16.93,11.73
16.10,9.77
20.89,11.32
18.95,11.05
13.70,9.80
14.92,7.76
12.29,5.18
13.41,8.58
8.91,0.27
8.13,-1.66
6.39,-2.47
10.79,1.41
12.02,9.07
12.85,10.41
11.66,5.27
10.94,1.41
11.93,6.36
10.37,3.68
9.58,4.76
8.01,4.96
10.94,4.83
12.46,8.09
14.30,10.15
16.07,9.36
15.01,8.59
13.28,6.06
6.64,2.40
7.74,2.38
8.79,4.36
6.93,2.68
10.80,5.04
11.74,8.51
16.90,10.76
14.31,9.13
13.37,3.68
13.44,5.96
11.57,7.04
8.10,2.53
11.13,2.32
10.87,8.05
12.34,6.85
9.81,7.28
15.18,8.42
12.32,8.45
9.98,6.71
12.57,8.03
10.35,4.17
7.43,2.55
8.04,3.83
8.11,5.47
11.65,7.14
11.43,10.02
10.94,6.60
8.40,4.34
5.94,2.42
5.25,-0.09
5.55,-1.05
8.75,4.51
7.98,6.96
7.22,5.46
6.41,4.74
7.08,5.53
7.45,5.72
5.79,-0.01
1.89,0.54
3.91,0.03
6.23,2.88
9.48,3.53
10.30,7.36
10.79,5.38
6.30,3.76
7.41,4.24
9.29,7.20
8.91,7.27
9.09,4.68
8.21,1.24
8.96,6.07
13.57,7.80
13.37,6.28
9.32,4.42
12.40,6.24
12.67,9.82
10.67,4.55
7.90,3.55
8.40,3.42
11.36,7.20
12.33,5.92
8.81,5.46
11.83,6.40
7.10,2.62
4.05,-4.78
-0.19,-7.75
-0.07,-5.86
0.23,-6.97
3.42,-4.00
4.62,0.54
7.77,2.24
7.93,3.58
7.92,4.59
7.73,5.27
8.14,4.24
8.37,5.82
7.95,5.63
7.40,2.72
6.54,1.07
5.10,-0.24
3.85,-2.18
0.67,-3.68
0.69,-0.78
-0.65,-3.57
0.56,-4.16
5.54,0.54
6.55,4.16
8.88,4.46
6.12,2.31
6.16,2.49
8.41,2.20
8.33,-1.56
6.28,0.08
7.69,-0.19
8.25,4.05
8.96,5.78
5.89,0.47
8.19,0.30
9.86,5.55
7.40,3.44
6.69,1.97
10.48,3.69
10.31,4.84
8.53,3.44
6.59,0.34
10.03,1.08
11.55,5.05
12.30,5.46
11.75,6.84
9.07,2.95
10.17,3.46
10.66,2.68
15.45,5.70
18.52,3.23
15.95,1.06
12.91,3.10
12.93,2.49
11.26,5.51
11.13,5.11
9.54,1.25
6.10,0.78
9.82,0.39
5.45,1.58
6.66,2.99
11.61,3.01
14.42,5.79
16.09,5.63
16.71,3.43
16.98,4.81
17.62,4.34
16.60,5.57
15.19,4.93
16.76,4.25
17.86,2.48
18.02,3.15
10.12,2.06
11.89,-1.36
11.04,5.64
11.50,6.15
13.09,1.96
14.48,7.01
12.48,7.05
14.99,9.39
15.77,5.51
19.84,5.62
21.53,8.12
24.77,7.79
25.36,8.70
27.08,9.48
14.84,6.56
12.10,4.40
16.48,3.78
9.42,2.41
11.47,-0.11
20.52,2.00
23.13,4.35
18.72,11.65
25.54,10.92
26.06,11.43
26.62,8.76
24.09,9.18
16.03,4.78
19.49,0.66
18.32,3.33
20.33,3.33
21.14,4.38
21.99,6.47
22.89,4.29
22.42,5.60
13.54,9.29
14.85,8.39
15.69,8.25
18.13,8.38
14.37,7.86
15.14,7.68
20.93,10.36
20.39,11.07
15.74,7.24
16.25,7.10
13.79,5.72
20.00,4.24
20.84,9.00
20.98,7.18
27.52,14.60
22.11,13.11
19.64,9.51
24.29,7.95
22.96,13.58
16.69,11.05
24.02,12.68
18.53,12.98
14.64,10.24
18.37,7.55
21.96,7.13
21.64,10.67
19.35,10.63
19.77,13.10
19.42,13.46
19.88,14.33
24.19,15.32
28.03,14.33
30.49,16.43
30.23,17.57
29.47,16.59
29.93,14.73
25.00,15.62
23.26,15.48
24.38,14.08
22.05,13.62
20.34,13.30
20.77,11.95
19.51,11.27
24.20,13.52
27.11,15.29
18.28,12.98
22.30,12.46
20.01,11.92
22.13,14.69
24.21,11.77
16.47,10.92
15.65,9.86
17.99,9.33
18.50,8.94
19.96,11.74
24.23,12.84
22.92,14.33
19.89,12.33
19.76,11.18
20.57,12.30
19.84,13.01
18.56,12.94
21.84,11.55
18.05,10.89
20.28,9.39
15.54,11.14
17.52,12.87
22.63,13.35
30.19,15.13
29.48,14.29
34.09,17.97
25.29,15.08
25.84,14.17
23.86,12.36
25.25,15.49
24.24,15.55
20.76,12.81
21.59,12.34
19.96,13.62
22.14,13.12
25.14,13.66
21.89,14.64
20.66,13.05
16.04,10.79
15.64,9.77
18.33,11.42
22.20,11.46
18.30,13.18
20.94,10.67
25.61,9.25
28.19,13.07
28.60,15.44
27.66,15.22
23.23,16.96
27.37,16.22
22.44,16.68
17.67,15.34
23.45,13.22
23.55,13.21
24.36,12.79
27.12,17.30
21.38,12.88
20.02,11.54
20.49,10.40
24.17,13.52
24.03,13.53
20.00,12.92
21.07,14.66
24.94,14.35
24.56,14.34
23.22,15.82
21.79,13.33
17.63,12.17
17.78,6.89
18.10,6.82
16.05,9.79
16.49,12.30
18.63,12.17
19.63,12.92
17.16,8.82
16.52,8.25
18.31,6.38
19.05,11.85
20.09,13.73
18.43,13.39
18.76,11.87
16.40,11.40
17.55,9.91
17.29,11.11
15.71,9.42
17.48,7.88
15.98,9.97
20.86,10.07
17.24,11.87
15.06,7.13
16.05,6.88
17.09,11.67
19.26,13.31
19.48,10.40
23.65,9.14
23.46,13.05
16.89,9.65
15.76,7.37
16.48,7.72
15.08,12.96
15.48,11.86
15.92,10.46
15.29,8.11
16.24,5.10
16.30,4.37
16.57,9.45
14.17,8.70
15.39,5.01
15.94,2.80
12.69,3.48
12.59,7.57
14.91,5.39
13.84,7.43
14.60,6.85
12.77,2.88
15.91,1.92
17.76,2.34
17.91,11.80
15.52,7.94
11.50,5.26
11.18,0.73
10.32,-1.00
11.48,1.31
8.21,-0.71
9.90,-0.97
10.64,8.49
10.56,7.62
9.74,6.83
10.83,4.08
12.19,3.72
9.49,8.35
12.53,4.05
10.93,3.37
12.99,10.48
13.64,7.87
12.84,9.09
11.63,0.93
8.73,-0.10
8.61,5.24
11.16,6.00
11.18,6.92
7.94,3.04
6.96,2.07
6.34,0.35
7.61,-0.20
5.74,-2.09
4.28,-1.28
3.95,-3.19
7.28,1.55
6.73,5.42
6.83,3.69
3.83,0.99
4.85,1.36
9.11,0.95
10.74,3.70
8.52,3.54
5.41,-1.48
7.36,1.97
5.06,0.66
4.77,-2.32
5.88,-0.67
6.79,2.90
8.20,4.40
10.17,6.82
9.90,6.24
8.39,4.67
7.97,4.12
12.28,6.09
11.06,8.61
12.69,6.07
7.04,3.80
8.67,3.34
5.00,2.49
6.14,3.77
5.34,2.31
4.39,2.85
4.28,2.56
3.84,-3.54
1.63,-5.56
3.46,0.78
1.63,-0.20
0.71,-1.62
0.47,-2.53
-2.27,-5.32
-3.27,-7.12
1.96,-6.43
1.38,-1.08
3.20,1.19
4.16,2.24
6.05,2.52
9.04,5.23
7.21,3.89
6.28,2.61
4.96,-1.67
1.46,-1.64
1.50,-0.24
-0.22,-3.21
-2.90,-5.36
5.00,-3.30
4.93,2.79
7.03,0.42
6.81,3.95
6.86,3.95
9.67,4.24
11.57,8.00
10.94,3.63
7.51,0.40
7.31,-1.47
10.16,6.57
10.53,5.47
7.59,4.62
10.44,6.38
12.16,5.19
11.19,5.41
8.96,1.54
4.78,0.32
7.42,1.39
8.94,4.73
8.50,3.31
9.88,5.47
8.98,4.53
8.57,7.14
7.23,5.08
6.30,2.05
4.12,1.02
7.09,2.71
4.52,0.00
6.12,1.05
8.57,0.91
8.14,2.97
9.23,4.87
8.36,3.36
11.77,1.54
13.43,-0.23
12.92,-0.72
11.10,-1.59
5.08,3.03
4.71,-1.11
4.92,-1.10
3.79,-4.57
3.43,-6.22
4.83,-5.16
6.79,3.08
6.39,1.79
7.27,0.05
8.91,1.34
11.68,7.48
10.05,5.37
10.67,8.01
10.00,3.47
12.77,6.44
9.37,5.02
9.82,2.87
10.56,1.00
8.05,4.35
8.83,4.42
7.66,0.68
6.98,-0.41
6.47,-2.09
7.72,3.81
8.86,6.50
11.02,1.79
11.43,5.65
13.26,5.87
10.17,6.05
8.18,4.81
10.06,3.38
9.26,3.72
9.53,2.64
7.79,2.51
6.51,0.25
8.46,0.44
7.49,-0.92
5.97,-2.72
6.91,1.72
3.19,-2.18
3.92,-5.17
3.26,-1.45
5.84,-1.14
7.05,-0.80
8.32,-2.58
11.36,2.08
11.39,4.46
19.56,5.89
13.01,3.83
15.76,1.25
9.98,6.49
9.24,5.74
10.30,4.59
8.26,3.57
7.62,0.02
8.27,-1.22
10.76,1.43
10.26,0.19
10.54,-1.50
6.40,2.16
14.76,2.53
13.98,3.13
10.40,1.95
12.02,1.68
10.86,-0.21
7.74,1.33
10.52,4.52
10.26,2.64
12.97,5.09
16.11,4.85
15.41,5.41
18.34,3.94
19.87,6.30
16.64,6.41
18.08,4.30
21.74,7.20
22.66,9.80
12.90,8.35
19.40,7.08
17.46,6.97
17.32,5.45
18.44,2.63
18.83,4.84
20.43,5.74
21.52,5.88
23.16,6.13
23.82,7.41
24.52,10.35
24.53,10.47
25.58,9.69
25.81,8.33
20.27,9.13
20.64,6.02
22.14,8.24
21.16,7.80
14.11,8.87
16.78,5.97
15.87,3.94
16.87,2.17
18.14,3.77
19.30,5.70
21.36,6.73
20.39,7.68
20.08,8.76
15.97,11.42
19.51,10.79
25.06,12.80
26.72,14.73
30.05,15.33
30.01,15.93
29.61,15.41
30.87,15.98
29.67,16.57
25.73,13.37
25.84,12.69
25.64,12.59
26.82,16.60
27.72,13.07
26.07,12.22
24.32,10.92
17.97,9.91
17.64,9.58
17.03,7.52
17.26,8.06
16.81,8.11
17.91,7.49
20.41,7.07
23.68,9.30
23.05,12.77
21.42,11.50
21.55,11.19
29.32,13.94
19.22,9.29
20.38,7.31
25.90,11.20
24.26,13.17
19.63,11.39
22.61,12.53
23.84,13.84
22.54,11.16
26.92,10.70
31.75,14.99
29.71,17.88
17.98,14.14
24.54,14.11
25.26,13.39
20.14,11.60
20.90,12.08
19.49,11.37
20.40,11.75
22.19,16.26
20.54,13.10
21.44,11.85
22.06,12.95
22.02,14.59
20.85,12.31
18.18,12.20
18.41,13.20
20.23,13.54
18.82,12.26
14.64,10.91
20.94,11.02
23.40,10.33
26.21,11.66
29.37,15.90
31.04,17.02
31.56,17.24
31.78,17.66
32.59,18.24
26.85,17.91
30.40,16.75
28.84,17.18
25.47,14.71
24.36,17.09
20.95,14.85
21.42,12.19
25.71,12.25
31.57,15.57
22.55,14.05
20.86,12.15
20.55,14.36
22.71,13.78
22.36,14.32
20.55,14.45
21.45,11.36
20.36,9.36
21.99,8.07
22.84,8.29
19.02,14.59
22.93,15.68
21.43,15.08
22.45,14.23
21.02,13.67
14.73,12.13
19.70,13.35
20.07,14.02
20.37,14.96
18.46,16.19
20.65,16.11
20.19,14.96
22.55,10.28
25.08,11.24
21.13,13.26
20.36,12.49
18.43,11.49
19.73,10.57
22.14,12.60
22.86,15.64
21.97,13.67
20.40,13.09
23.00,12.05
22.80,13.23
24.15,13.90
20.83,10.78
17.65,7.81
16.05,8.28
16.53,7.58
14.67,7.68
16.76,7.24
16.35,4.94
16.27,4.05
18.16,2.06
17.96,9.03
14.98,8.98
14.13,11.46
17.84,10.18
18.45,9.21
16.07,5.29
17.76,3.74
14.88,8.31
14.12,8.22
12.35,8.11
13.03,8.86
13.04,8.08
12.20,6.76
11.95,6.32
11.65,7.66
14.91,7.42
17.74,10.68
19.99,11.15
16.45,6.20
16.50,4.66
18.57,9.44
15.62,7.58
19.82,5.76
17.08,9.56
16.00,9.63
13.36,7.26
11.99,6.60
11.64,7.58
13.52,9.36
15.98,8.26
15.74,7.65
11.23,6.42
13.21,5.18
11.40,7.26
12.91,2.48
12.96,10.31
11.58,4.53
9.78,3.35
7.96,0.41
6.24,1.00
7.87,-1.25
8.37,4.49
8.86,5.49
9.31,6.54
9.78,8.04
10.18,8.62
10.87,9.15
11.53,6.83
10.95,3.67
11.78,5.89
15.57,7.44
16.35,7.97
10.53,6.46
9.26,4.89
10.49,6.73
11.73,9.45
10.36,5.65
8.47,-0.83
7.73,4.12
9.68,5.30
9.94,3.56
4.28,-0.35
3.31,-1.27
3.40,-1.49
3.33,-2.32
4.83,-1.46
7.11,1.14
7.42,6.15
6.70,0.78
2.56,0.28
2.66,-0.50
3.38,-0.81
4.83,2.47
2.62,0.30
4.83,1.18
6.96,3.55
5.69,1.70
6.93,2.05
6.13,2.21
2.31,0.20
2.86,0.32
1.84,-0.12
2.40,-1.25
3.72,-1.15
5.71,2.97
3.63,2.76
3.65,2.37
3.19,2.19
4.90,1.90
6.86,2.88
8.30,3.81
9.47,3.24
9.89,5.37
7.70,3.96
7.51,4.88
6.14,-1.11
0.42,-3.14
2.20,-2.50
2.76,-2.01
-1.03,-5.08
-3.74,-7.32
-1.19,-8.43
2.33,-2.41
1.31,-8.14
3.76,-7.87
3.74,-0.43
-0.22,-9.63
-2.41,-11.89
1.89,-7.82
-1.15,-10.31
0.94,-3.10
4.73,-2.91
4.08,-4.49
7.68,2.60
6.01,3.21
3.83,3.14
3.50,1.56
2.16,0.76
4.82,-1.02
5.80,2.54
6.68,1.80
7.12,0.46
4.44,-2.67
4.51,-1.61
3.26,-0.15
5.08,1.71
5.67,-1.63
-0.57,-2.22
-0.62,-3.06
-1.06,-3.53
-0.95,-3.84
1.20,-3.63
3.10,-0.16
0.07,-3.86
1.84,-0.86
3.32,1.38
2.67,1.11
6.02,1.09
10.36,1.89
4.18,1.20
5.69,-0.44
3.20,-1.14
1.99,-0.22
3.47,-2.52
2.16,-5.12
2.29,-6.95
0.27,-6.14
1.57,-2.45
3.52,1.27
1.81,-3.94
1.18,-7.99
2.53,-1.05
4.48,0.66
4.09,0.58
7.72,3.94
6.68,1.74
6.49,-2.17
6.05,3.41
8.29,5.11
7.55,3.85
8.97,4.30
9.55,5.32
8.24,4.11
9.70,2.51
11.23,2.15
8.27,2.66
5.86,2.98
7.21,0.14
8.41,0.52
6.52,1.94
5.71,2.94
8.90,2.33
7.71,2.90
10.78,2.12
11.53,1.86
8.86,6.09
8.77,5.95
10.75,1.98
10.76,1.03
9.68,-0.78
7.82,-2.34
9.92,-2.53
8.73,4.74
6.83,1.98
4.36,-0.91
3.20,-1.33
7.70,2.48
9.74,3.62
9.98,3.47
9.51,0.77
10.99,-0.11
12.13,0.13
14.23,1.41
17.16,5.36
21.08,4.06
18.37,5.27
14.33,3.64
18.04,3.07
23.31,8.69
17.93,8.79
18.29,6.04
21.65,8.38
21.69,10.39
21.01,9.02
20.81,7.89
21.81,7.37
22.49,7.74
21.63,8.81
14.99,6.34
17.04,3.07
16.73,3.83
18.30,3.57
20.02,4.03
11.71,6.22
17.27,5.68
19.89,5.11
22.60,7.93
24.88,9.66
19.73,11.22
21.66,10.38
15.11,9.65
22.03,8.31
20.28,7.63
20.51,6.22
15.22,7.90
13.92,5.89
14.50,6.85
13.52,6.08
16.54,7.49
19.65,6.71
18.77,6.68
18.71,7.11
16.10,4.55
16.58,2.71
18.73,4.69
18.56,7.58
15.18,9.32
17.90,9.32
18.91,9.28
21.41,8.40
21.71,8.41
20.97,9.74
22.94,7.97
18.41,8.03
18.99,7.35
23.01,8.72
22.50,10.20
27.06,12.35
18.26,9.36
16.50,8.83
20.55,7.44
19.90,10.23
24.30,11.74
25.74,11.08
22.45,10.90
16.82,7.86
15.78,6.47
15.40,4.16
16.67,2.47
13.44,9.34
16.61,9.27
20.35,9.78
17.95,11.44
14.75,9.00
15.93,8.63
17.31,8.35
21.22,6.00
17.41,9.45
16.04,6.65
21.36,6.90
21.35,13.17
17.88,10.00
17.86,9.25
18.00,8.11
20.96,7.07
23.00,8.85
23.22,10.25
20.59,15.53
22.29,16.20
21.30,15.45
21.86,13.69
25.01,13.23
26.26,13.86
28.63,17.26
29.28,16.71
31.18,18.25
25.32,16.85
25.55,14.70
25.60,13.52
24.31,13.25
21.05,13.00
19.10,11.64
17.19,11.60
18.86,11.40
20.71,9.66
25.09,13.62
26.48,13.10
28.61,15.40
26.78,13.69
24.67,16.27
21.27,14.43
22.07,13.58
20.40,12.18
24.78,12.05
24.22,16.36
22.08,15.19
22.04,13.55
19.04,11.89
22.07,11.76
28.91,15.69
23.24,12.09
26.56,11.74
22.02,12.66
22.15,10.90
25.67,11.00
26.98,15.71
22.11,13.09
23.29,10.42
25.99,11.11
27.44,16.08
29.69,17.03
29.13,17.88
27.74,16.48
22.93,15.71
22.53,15.31
22.35,13.52
22.35,11.92
21.61,11.12
27.42,15.43
25.70,16.06
24.27,14.38
23.10,11.96
29.23,10.89
35.03,16.98
23.17,14.15
22.61,11.21
25.02,9.14
26.23,12.63
23.08,14.76
24.25,13.70
27.52,13.40
21.80,12.32
19.74,10.62
18.88,10.21
25.25,11.88
30.22,15.26
21.58,13.99
20.16,13.75
19.54,11.89
19.30,11.72
19.28,12.29
22.56,12.10
